videoId,title,timestamp,viewCount,likeCount,commentCount,subscriberCount
_1WtKPpQ8Ow,Sanju a humble man💛#cricket #sanjusamson #csk #ipl2026 #cricketlovers,2026-04-11 08:29:19 PM,99732,9782,91,170000
9lriTE9Yo_Q,Leg spin bowling action in correct form 💀✅.........#cricket #short,2026-04-11 08:29:19 PM,1895,,2,42
fHVlzV96t_U,#yt #milkchocolate #darkchocolate #sweetcravings #foodtrend #viralfood #short #viralshorts #ytshorts,2026-04-11 08:29:19 PM,11916,80,0,231
leHc-O3U18c,"Qatar, Saudiக்கு ‘Nuclear’ ஆபத்து - Bushehr Plant அருகே விழுந்த US Missiles; Iranஇல் நடந்த Attack",2026-04-11 08:29:19 PM,4156,36,0,4850000
Mi6FsR-44Kk,'बेहतर होगा ईरान...' बातचीत से पहले Trump की धमकी | Iran US Ceasefire | US Iran War #shorts #viral,2026-04-11 08:29:19 PM,57298,428,8,25100000
pNPAcLe42hU,சாலையின் குறுக்கே தெருநாய் வந்ததால் விபத்து - இளைஞர் பலி...,2026-04-11 08:29:19 PM,14145,85,9,12600000
wesP-Z8kZhM,curiosidades do youtube rs #6,2026-04-11 08:29:19 PM,8814,57,1,8220
i6Gsxm3wjlw,Barro comestible?! 😯 #viral #food #shorts,2026-04-11 08:29:19 PM,148759,6855,124,1250000
BNpU40NEfWs,Kaam karane ke liye bolti hogi 😂,2026-04-11 08:29:19 PM,20172,651,10,95900
dVQy9BPIf-o,#song ए जान शादी कर बोगे कम एज में 😋 #short video 💯👍📷,2026-04-11 08:29:19 PM,665,9,1,2750
mkt5qXA79nQ,Fake Horse In War 🤯!#ayushquest #shorts,2026-04-11 08:29:19 PM,2710,36,1,236000
BYJDns94McU,Salah sasaran #shorts #viral #comedy,2026-04-11 08:29:19 PM,132043,877,8,5500000
0shYgGgd_h4,Trump Considers Removing Some US Troops From Europe Amid NATO Strains,2026-04-11 08:29:19 PM,53601,5075,35,344000
erQOFiQUxnY,"Introducing the ""VitalWear SmartBand,"" a next-generation wearable gadget",2026-04-11 08:29:19 PM,209789,,5,211000
tofoGU1LGmk,Premium Quality 🔥 Cotton Outfits ✨ #shorts #short #shortvideo #youtubeshorts #shortsfeed #trending,2026-04-11 08:29:19 PM,2131,31,7,12100
IckRKDC86Og,hasna to padega 😂😁 #funart #lolart #sketchcomedy,2026-04-11 08:29:19 PM,26754,605,4,19100
caJ2NjCa-a0,Roman Reigns attitude status ☠️🤯😡 #short #wwe #romanreings,2026-04-11 08:29:19 PM,19416,374,0,2370
qASjceGTFk8,तनवी के पापा आला काम bi आज to main हे करना पड़ा #dailyminivlog #ytshorts #minivlog #youtubeshorts,2026-04-11 08:29:19 PM,168900,,17,17800
kcsqVmfBz3o,kha ja rahe ho chhat par #short video 😱🥰🤩🤩😇😮‍💨🙄😁😅😝🍭😚😄😄😅,2026-04-11 08:29:19 PM,11653,53,0,78900
BJX8MsP_6eA,Naya Naya Driver H Haranave Dhai Dhai Dabata 🫣 Samar Singh #short #video #bhojpuri #song #viralshort,2026-04-11 08:29:19 PM,733,20,0,151
GRPjga0iQmQ,उल्टी आंख वाला #shortvideo #shorts #short #viral #video #facts #cattyrobo #funny #youtube,2026-04-11 08:29:19 PM,28092,148,0,104000
eTWySKZ3xn8,Jay shree shayam khatu dham #viral #short #video #youtubeshorts#trendingvideo #shyam#khatuwalashyam,2026-04-11 08:29:19 PM,2080,391,41,20700
3tLRB6MjP-U,#reelschallenge,2026-04-11 08:29:19 PM,82751,,1,977000
9W79dx9fX-g,iPhone unlocked 😱🤯 #magic #shorts #short #youtubeshorts,2026-04-11 08:29:19 PM,1252,16,0,720
tf2SbG8NrvA,Multi Colour Unique Design Cake Decorating #trending #shortsfeed #viral #shortsfeed #shorts #short,2026-04-11 08:29:19 PM,33398,188,0,32100
OiFQpmyFEHo,Why Are These People Getting Stung By Bees? #shorts,2026-04-11 08:29:19 PM,611894,,2,302000
o3TGaTM0Wsk,Islah Bahrawi Saiful Mujani Dilaporkan Ke Polisi Oleh Relawan Prabowo Gibran,2026-04-11 08:29:19 PM,9622,108,102,124000
HUKXZr_IbUs,pokhalo (water soaked rice )with red tomato #youtubeshorts #shorts #villagefood#eat#guddi,2026-04-11 08:29:19 PM,35746,838,5,2720
3BxsEpHKjak,चलो  हिमाचल  द्वारे  मां गौरा  को ब्याहने #शिव भजन #short #viralvideo #ytviralvideo #ytshorts,2026-04-11 08:29:19 PM,1382,45,4,3740
bkrRoGJ78JQ,రూ 1.5 కోట్ల లాటరీ గెలిచిన 65 ఏళ్ల వృద్ధుడు #Shorts,2026-04-11 08:29:19 PM,25202,431,15,2080000
68JhcyVin5g,Blessings,2026-04-11 08:29:19 PM,74880,5190,92,371000
8OjIwxgCONs,बाप रे ये कौनसा नोडल्स है 😱😮 #shorts #youtubeshorts #cat #cute #FunnyCats #catcartoon #frying,2026-04-11 08:29:19 PM,313380,,1,505000
e-nG4mrCCfA,mama to harami nikla #comedy #viral #view #short,2026-04-11 08:29:19 PM,3713,24,0,21800
NqyCT3_Q4eg,IMPOSSIBLE 🍷🗿 #freefire,2026-04-11 08:29:19 PM,6072,,0,60800
96pqdVRZfTc,"[HEADLINE NEWS, 10/04]  Utusan Pribadi Sekjen PBB Tinjau Kampus di Iran",2026-04-11 08:29:19 PM,18104,135,44,11100000
